"name";"color";"tone";"first_photo"
"КГ-8-5";"синий";"темно-синий";"https://star-tex.ru/media/items/98_oxxWaAj.jpg"
"КГ-8-6";"зеленый";"оливковый";"https://star-tex.ru/media/items/81_S9v7kMK.jpg"
"КГ-8-7";"серый";"светло-серый";"https://star-tex.ru/media/items/74_IF59tE8.jpg"
"КГ-8-8";"серый";"графитовый";"https://star-tex.ru/media/items/69_gSIMSWS.jpg"
"КГ-8-9";"бирюзовый";"";"https://star-tex.ru/media/items/62_gJfXcTB.jpg"
"КД-10-1";"черный";"";"https://star-tex.ru/media/items/1_MzpCAO0.jpg"
"КД-1-1";"черный";"";"https://star-tex.ru/media/items/16_kszrt1U.jpg"
"КД-11-1";"черный";"";"https://star-tex.ru/media/items/13940658_Image.jpg"
"КД-16-1";"черный";"";"https://star-tex.ru/media/items/11426486_Image.jpg"
"КД-19-1";"белый";"";"https://star-tex.ru/media/items/11365698_Image.jpg"
"КД-2-1";"белый";"";"https://star-tex.ru/media/items/4_0GPkH7X.jpg"
"КД-23-1";"белый";"";"https://star-tex.ru/media/items/9161316_Image.jpg"
"КД-3-1";"черный";"";"https://star-tex.ru/media/items/10_e4Cv0sH.jpg"
"КД-33-1";"черный";"";"https://star-tex.ru/media/items/1_KIU7ITE.jpg"
"КД-34-1";"черный";"";"https://star-tex.ru/media/items/1_nkYrtDX.jpg"
"КД-39-1";"черный";"";"https://star-tex.ru/media/items/1_uqTNwun.jpg"
"КД-40-1";"белый";"";"https://star-tex.ru/media/items/4_hbsnF6l.jpg"
"КД-4-1";"черный";"";"https://star-tex.ru/media/items/13_ejlc4QR.jpg"
"КД-5-1";"белый";"";"https://star-tex.ru/media/items/29_BOQbZix.jpg"
"КД-6-1";"черный";"";"https://star-tex.ru/media/items/36_yiPwXl2.jpg"
"КД-7-1";"белый";"";"https://star-tex.ru/media/items/39_hUkj7Fq.jpg"
"КД-8-1";"белый";"";"https://star-tex.ru/media/items/30_8vvHKZu.jpg"
"КД-9-1";"белый";"";"https://star-tex.ru/media/items/33_LPSC8us.jpg"
"КЖА-11-1";"синий";"темно-синий";"https://star-tex.ru/media/items/6365515_Image.jpg"
"КЖА-12-1";"серый";"";"https://star-tex.ru/media/items/6365525_Image.jpg"
"КЖА-13-1";"мультиколор";"";"https://star-tex.ru/media/items/64_iEkE4to.jpg"
"КЖА-14-1";"мультиколор";"серый меланж";"https://star-tex.ru/media/items/5785569_Image.jpg"
"КЖА-14-2";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/5785562_Image.jpg"
"КЖА-14-3";"мультиколор";"черный";"https://star-tex.ru/media/items/5785555_Image.jpg"
"КЖА-15-1";"синий";"";"https://star-tex.ru/media/items/30_Dg5b4Tr.jpg"
"КЖА-17-1";"мультиколор";"";"https://star-tex.ru/media/items/39_PLdk7Ci.jpg"
"КЖА-17-2";"мультиколор";"";"https://star-tex.ru/media/items/21_LpCcru2.jpg"
"КЖА-2-1";"синий";"темно-синий";"https://star-tex.ru/media/items/2_tmr99Sx.jpg"
"КЖА-22-1";"мультиколор";"красный";"https://star-tex.ru/media/items/16981510_Image.jpg"
"КЖА-23-1";"черный";"";"https://star-tex.ru/media/items/che2.jpg"
"КЖА-23-2";"бежевый";"кофе с молоком";"https://star-tex.ru/media/items/bej1.jpg"
"КЖА-23-3";"бордовый";"марсала";"https://star-tex.ru/media/items/kras01_S2qh1Mv.jpg"
"КЖА-23-4";"бежевый";"пудровый";"https://star-tex.ru/media/items/pers01_XF7Y9DF.jpg"
"КЖА-23-5";"синий";"морская волна";"https://star-tex.ru/media/items/sin01_uHZ12WX.jpg"
"КЖА-24-1";"зеленый";"";"https://star-tex.ru/media/items/30_bOJpL5J.jpg"
"КЖА-24-2";"фуксия";"";"https://star-tex.ru/media/items/37_SvfZY9A.jpg"
"КЖА-3-1";"серый";"";"https://star-tex.ru/media/items/6531956_Image.jpg"
"КЖА-4-1";"серый";"";"https://star-tex.ru/media/items/70_dDA68Dw.jpg"
"КЖА-5-1";"мультиколор";"сине-коричневый";"https://star-tex.ru/media/items/19_e4A90bV.jpg"
"КЖА-5-2";"мультиколор";"фиолетово-коричневый";"https://star-tex.ru/media/items/25_wLDRptW.jpg"
"КЖА-5-3";"мультиколор";"зелено-коричневый";"https://star-tex.ru/media/items/14_Ncy7cUP.jpg"
"КЖА-5-4";"мультиколор";"бирюзово-коричневый";"https://star-tex.ru/media/items/22_60laVQo.jpg"
"КЖА-6-1";"бежевый";"телесный";"https://star-tex.ru/media/items/5337388_Image.jpg"
"КЖА-6-2";"молочный";"";"https://star-tex.ru/media/items/5337384_Image.jpg"
"КЖА-6-3";"коралловый";"лососевый";"https://star-tex.ru/media/items/5337396_Image.jpg"
"КЖА-6-4";"мятный";"";"https://star-tex.ru/media/items/5337392_Image.jpg"
"КЖА-6-5";"серый";"мышинный";"https://star-tex.ru/media/items/5337400_Image.jpg"
"КЖА-8-1";"черный";"";"https://star-tex.ru/media/items/6365571_Image.jpg"
"ККЛ-1-1";"синий";"темно-синий";"https://star-tex.ru/media/items/13_qYOUVvN.jpg"
"ККЛ-18-1";"серый";"";"https://star-tex.ru/media/items/11457769_Image.jpg"
"ККЛ-19-1";"";"";"https://star-tex.ru/media/items/4945516_Image.jpg"
"ККЛ-19-2";"";"";"https://star-tex.ru/media/items/4945520_Image.jpg"
"ККЛ-19-3";"серый";"";"https://star-tex.ru/media/items/4945512_Image.jpg"
"ККЛ-2-1";"мультиколор";"";"https://star-tex.ru/media/items/9_vmUVzfs.jpg"
"ККЛ-21-1";"мультиколор";"серый";"https://star-tex.ru/media/items/28_OKvdpyi.jpg"
"ККЛ-21-2";"мультиколор";"красный";"https://star-tex.ru/media/items/21_lGgilY1.jpg"
"ККЛ-21-3";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/36_kWCzpCe.jpg"
"ККЛ-21-4";"мультиколор";"зеленый";"https://star-tex.ru/media/items/15529730_Image.jpg"
"ККЛ-21-5";"мультиколор";"синий с красным";"https://star-tex.ru/media/items/1_HEu97Ff.jpg"
"ККЛ-21-6";"синий";"электрик";"https://star-tex.ru/media/items/15529712_Image.jpg"
"ККЛ-21-7";"мультиколор";"бордовый";"https://star-tex.ru/media/items/7_JtxmsGz.jpg"
"ККЛ-21-8";"красный";"темно-красный";"https://star-tex.ru/media/items/14_ZMWquiG.jpg"
"ККЛ-24-1";"";"";"https://star-tex.ru/media/items/11232888_Image.jpg"
"ККЛ-28-2";"мультиколор";"";"https://star-tex.ru/media/items/5679545_Image.jpg"
"ККЛ-33-1";"мультиколор";"";"https://star-tex.ru/media/items/17_G09PRKB.jpg"
"ККЛ-36-1";"мультиколор";"черный";"https://star-tex.ru/media/items/35_g9xQ6Bu.jpg"
"ККЛ-37-1";"мультиколор";"серый";"https://star-tex.ru/media/items/23_tkSG6Kl.jpg"
"ККЛ-39-1";"мультиколор";"красный";"https://star-tex.ru/media/items/16419859_Image.jpg"
"ККЛ-39-2";"мультиколор";"бирюзовый";"https://star-tex.ru/media/items/37_rBZcFHJ.jpg"
"ККЛ-39-3";"мультиколор";"голубой";"https://star-tex.ru/media/items/32_Mb9nybY.jpg"
"ККЛ-39-4";"мультиколор";"синий";"https://star-tex.ru/media/items/16419805_Image.jpg"
"ККЛ-39-5";"мультиколор";"желтый";"https://star-tex.ru/media/items/27_VXXCA9C.jpg"
"ККЛ-40-1";"мультиколор";"бирюзовый";"https://star-tex.ru/media/items/7_YyN70bJ.jpg"
"ККЛ-40-2";"мультиколор";"красный";"https://star-tex.ru/media/items/12_K6UsdEu.jpg"
"ККЛ-40-3";"мультиколор";"синий";"https://star-tex.ru/media/items/17_v7JngWm.jpg"
"ККЛ-40-4";"мультиколор";"голубой";"https://star-tex.ru/media/items/22_4EpYtJb.jpg"
"ККЛ-4-1";"серый";"";"https://star-tex.ru/media/items/24_xuB9KY3.jpg"
"ККЛ-41-1";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/16436407_Image.jpg"
"ККЛ-4-2";"синий";"серо-синий";"https://star-tex.ru/media/items/43_7ty1w6m.jpg"
"ККЛ-42-1";"мультиколор";"фуксия";"https://star-tex.ru/media/items/12_8XFx9PA.jpg"
"ККЛ-42-2";"мультиколор";"оранжевый";"https://star-tex.ru/media/items/1_pj584xI.jpg"
"ККЛ-42-3";"мультиколор";"оливковый";"https://star-tex.ru/media/items/7_Pnl1nEH.jpg"
"ККЛ-43-1";"мультиколор";"";"https://star-tex.ru/media/items/16436428_Image.jpg"
"ККЛ-45-1";"мультиколор";"черный";"https://star-tex.ru/media/items/16436501_Image.jpg"
"ККЛ-47-1";"мультиколор";"";"https://star-tex.ru/media/items/16436544_Image.jpg"
"ККЛ-48-1";"мультиколор";"";"https://star-tex.ru/media/items/16440466_Image.jpg"
"ККЛ-49-1";"мультиколор";"";"https://star-tex.ru/media/items/7_wuG6cs7.jpg"
"ККЛ-50-1";"мультиколор";"";"https://star-tex.ru/media/items/1_FmVOTE0.jpg"
"ККЛ-53-1";"зеленый";"";"https://star-tex.ru/media/items/17404941_Image.jpg"
"ККЛ-53-2";"синий";"сине-белый";"https://star-tex.ru/media/items/2_BqGQ2h0.jpg"
"ККЛ-53-4";"синий";"электрик";"https://star-tex.ru/media/items/17404981_Image.jpg"
"ККЛ-53-5";"голубой";"";"https://star-tex.ru/media/items/14_NpETJVq.jpg"
"ККЛ-53-6";"черно-белый";"";"https://star-tex.ru/media/items/17404901_Image.jpg"
"ККЛ-55-1";"";"";"https://star-tex.ru/media/items/5483556_Image.jpg"
"ККЛ-55-2";"";"";"https://star-tex.ru/media/items/5483570_Image.jpg"
"ККЛ-55-3";"серый";"серо-розовый";"https://star-tex.ru/media/items/13904984_Image.jpg"
"ККЛ-56-1";"бежевый";"";"https://star-tex.ru/media/items/19_5QA5WZ4.jpg"
"ККЛ-57-1";"коричневый";"коричнево-синий";"https://star-tex.ru/media/items/44_fqrpk9u.jpg"
"ККЛ-57-2";"коричневый";"";"https://star-tex.ru/media/items/37_m7Rcmyj.jpg"
"ККЛ-57-3";"коричневый";"коричнево-фиолетовый";"https://star-tex.ru/media/items/51_oaGKlM1.jpg"
"ККЛ-58-1";"мультиколор";"";"https://star-tex.ru/media/items/1_El8i64K.jpg"
"ККЛ-59-1";"мультиколор";"";"https://star-tex.ru/media/items/6_FPziU1R.jpg"
"ККЛ-60-1";"мультиколор";"";"https://star-tex.ru/media/items/11_qduSR8z.jpg"
"ККЛ-61-1";"мультиколор";"";"https://star-tex.ru/media/items/16_aS8QW4U.jpg"
"ККЛ-62-1";"мультиколор";"";"https://star-tex.ru/media/items/21_hSMo94Z.jpg"
"ККЛ-63-1";"мультиколор";"";"https://star-tex.ru/media/items/26_e9YS5QV.jpg"
"ККЛ-64-1";"мультиколор";"";"https://star-tex.ru/media/items/31_BDT2Fn2.jpg"
"ККЛ-66-1";"мультиколор";"";"https://star-tex.ru/media/items/36_qRsdjz1.jpg"
"ККЛ-67-1";"мультиколор";"";"https://star-tex.ru/media/items/41_Ffb33yE.jpg"
"ККЛ-68-1";"мультиколор";"";"https://star-tex.ru/media/items/46_8Th6Z0Y.jpg"
"ККЛ-69-1";"мультиколор";"";"https://star-tex.ru/media/items/51_SX6QHPW.jpg"
"ККЛ-70-1";"мультиколор";"";"https://star-tex.ru/media/items/56_jKKSKrU.jpg"
"ККЛ-71-1";"бежевый";"";"https://star-tex.ru/media/items/61_5AawI6X.jpg"
"ККЛ-71-2";"серый";"";"https://star-tex.ru/media/items/67_tA0K3FK.jpg"
"ККЛ-72-1";"мультиколор";"серый";"https://star-tex.ru/media/items/19_AJh8l4h.jpg"
"ККЛ-73-1";"мультиколор";"синий";"https://star-tex.ru/media/items/32_IEyzvNT.jpg"
"ККЛ-74-1";"мультиколор";"бежевый";"https://star-tex.ru/media/items/4_3oYwa9u.jpg"
"ККЛ-8-1";"синий";"электрик";"https://star-tex.ru/media/items/12721421_Image.jpg"
"ККЛ-8-2";"зеленый";"";"https://star-tex.ru/media/items/12721389_Image.jpg"
"ККЛ-8-3";"черно-белый";"";"https://star-tex.ru/media/items/11458885_Image.jpg"
"ККЛ-8-4";"синий";"сине-белый";"https://star-tex.ru/media/items/8_j6wQrTb.jpg"
